EMX-112-NS-4AB,"VOPSEA UNIVERSALA ACRILICA “EMEX SPECTRUM”","Pe Baza de Apa - Vopsea Acrilica Universala Pentru Lemn Metal Zidarie sau Plastic - Rezistenta la Factori de Mediu si Rugina. Durabilitate indelungata",vopsea-acrilica-universala,Vopsea-profesionala-pentru-orice-suport.webp,"in stock","196.85 RON",503738,Vopsea,EMEX,5941930705830,"rasini sintetice speciale","""Vopsea email"""
EMX-111-NS-5-4AB,"VOPSEA ACRILICA PENTRU MOBILA “EMEX”","Produs de Inalta Calitate - Vopsea Acrilica de Mobila Solubila in Apa “Emex” - Lucioasa sau Mata cu Aderenta, Rezistenta la Patare, Uzura si Frecare.",vopsea-acrilica-mobila,Vopsea-lemn-mobila-solubila-apa.webp,"in stock","231.28 RON",503738,Vopsea,EMEX,5941930705922,"rasini acrilice/ pigmenti","""Vopsea email"""
EMX-053-NS-5-4TR,"LAC PENTRU MOBILA ACRILIC “EMEX”","Produs Transparent - Lac pentru Mobila pe Baza de Apa din Rasini Acrilice - Lucios Sau Mat, Rezistent la Patare, UV si Uzura, cu Aderenta Mare. ",lac-acrilic-mobila,Lac-de-mobila-acrilic.webp,"in stock","199.21 RON",503738,Lac,EMEX,5941930706004,"rasini acrilice hidrosolubile/ aditivi speciali","""Lac"""
EMX-059-S-5-5TR,"LAC ACRILIC PENTRU PIATRA “EMEX AQS”","Lac pentru Piatra Acrilic Solubil in Apa - Fabricat din Rasini Diluabile cu Apa cu - Mare Putere de Penetrare Rezistent la Apa Factori de Mediu si UV",lac-piatra-apa,Lac-pentru-piatra-baza-apa.webp,"in stock","188.44 RON",503738,Lac,EMEX,5941930706011,"rasini acrilice/ biocizi ecologici","""Lac"""
EMX-064-S-5-5TR,"LAC IMPERMEABILIZANT “EMEX MINERAL PROTECT”","Produs de Calitate - Lac Protectie Beton cu Xilani pentru Impermeabilizare - pentru Protejare si Fixare Betoane si Mortare Impotriva Efectelor Apei",lac-protectie-beton,Lac-cu-xilan-impermeabilizare-beton.webp,"in stock","184.95 RON",503738,Lac,EMEX,5941930706035,"rasini acrilice/ fileri","""Lac"""
EMX-113-NS-5-5GR,"VOPSEA ANTIFONICA INSONORIZANTA “EMEX”","Antifon Auto - Vopsea Antifonica Insonorizanta Hidroizolanta - Protectie Anticoroziva Rezistenta la Apa, Intemperii, Agenti Chimici, Sare, Uleiuri",vopsea-antifonica,Vopsea-insonorizanta-auto.webp,"in stock","132.92 RON",503738,Vopsea,EMEX,5941930706059,"rasini sintetice/ extenderi","""Vopsea grund"""
EMX-044-NS-5-5RO,"GRUND ANTICOROZIV SOLUBIL “EMEX AQ ECO”","Produs Profesional - Grund Anticoroziv Solubil in Apa - Protectie Anticoroziva de Mare Eficienta. Fara Emisii Volatile, pentru Suporturi Metalice",grund-solubil-apa,Grund-acrilic-de-imersie.webp,"in stock","247.70 RON",503738,Vopsea,EMEX,5941930709012,"rasini sintetice/ extenderi","""Vopsea grund"""
EMX-047-NS-5-5HD,"HIDROFOBIZANT BETON “EMEX CONCRETE”","Protectie Eficienta - Zidariei la Agenti Corozovi - Impregnant de Hidrofobizare Beton - Nu Permite Infiltrarea Apei dar Permite Respiratia Peretilor",impregnant-hidrofobizare,Solutie-protectie-la-apa-pentru-beton.webp,"in stock","145.47 RON",503738,Lac,EMEX,5941930706097,"xilani, polixilosilan","""Lac"""
EMX-001-NS-5-6AB,"ADEZIV TIP ARACET “EMEX”","Produs Plastifiat - Adezivul tip Aracet pentru Constructii “Emex” - Imbunatateste Priza, Aderenta la Suport si Rezistenta pentru Mortare si Gleturi",adeziv-constructii,Adeziv-pentru-constructii.webp,"in stock","82.03 RON",115,Adeziv,EMEX,5941930706110,"polimeri/ extenderi/ aditivi","""Adeziv"""
EMX-082-NS-6-20AB,"PARDOSEALA EPOXIDICA AUTONIVELANTA “EMEX”","Produs Profesional - Pardoseala Autonivelanta Epoxidica - Inalta Calitate, Luciu Intens, Duritate Remarcabila - Pardoseli Industriale Epoxidice !",pardoseala-epoxidica,Pardoseala-epoxidica-bicomponenta-autonivelanta.webp,"in stock","1,058.86 RON",115,Pardoseala,EMEX,5941930706134,"rasina epoxidica/ pigmenti","""Vopsea de podea, de beton"""
EMX-083-NS-6-20AB,"PARDOSEALA ANTIDERAPANTA EPOXIDICA “EMEX”","Produs Anti Alunecare - Pardoseala Antiderapanta Epoxidica - Anti Slipping, Calitate, Duritate Remarcabila - Pardoseli Industriale sau Rezidentiale !",pardoseala-epoxidica-antiderapanta,Pardoseala-bicomponenta-antiderapanta-epoxidica.webp,"in stock","1,058.86 RON",115,Pardoseala,EMEX,5941930706226,"rasina epoxidica/ pigmenti","""Vopsea de podea, de beton"""
EMX-086-NS-6-20AB,"PARDOSEALA POLIURETANICA AUTONIVELANTA “EMEX”","Sistem Bicomponent - Pardoseala Poliuretanica Autonivelanta - Aderenta Mare, Durabilitate, Rezistenta la UV si Medii Agresive - Pardoseli Industriale.",pardoseala-poliuretanica,Pardoseala-autonivelanta-poliuretanica.webp,"in stock","1,915.32 RON",115,Pardoseala,EMEX,5941930706318,"polioli/ pigmenti","""Vopsea de podea, de beton"""
EMX-088-NS-6-20AB,"PARDOSEALA POLIURETANICA ELASTICA “EMEX”","Elasticitate, Flexibilitate, Rezistenta la Uzura - Pardoseala Poliuretanica Elastica Profesionala - pentru Sali de Sport, Fitness sau Gym",pardoseala-poliuretanica-elastica,Pardoseala-poliuretanica-pentru-sali-sport.webp,"in stock","1,262.59 RON",115,Pardoseala,EMEX,5941930706400,"rasini poliuretanice/ pigmenti","""Vopsea de podea, de beton"""
EMX-087-NS-6-20AB,"PARDOSEALA POLIURETANICA ANTIDERAPANTA “EMEX”","Preventie Eficienta Antialunecare - Pardoseala Poliuretanica Antiderapanta - Rezistenta, Duritate si Durabilitate - Pardoseli Poliuretanice Durabile !",pardoseala-poliuretanica-antiderapanta,Pardoseala-antiderapanta-din-rasini-poliuretanice.webp,"in stock","1,915.32 RON",115,Pardoseala,EMEX,5941930706493,"rasini poliuretanice/ pigmenti","""Vopsea de podea, de beton"""
EMX-080-NS-6-20AB,"MEMBRANA POLIURETANICA HIDROIZOLANTA “EMEX”","Produs Profesional - Membrana Poliuretanica Hidroizolanta Lichida - Realizeaza Hidroizolatii de Terase Balcoane sau Impermeabilizare Pardoseli Beton !",membrana-poliuretanica-hidroizolanta,Membrana-poliuretanica-bicomponenta-de-impermeabilizare.webp,"in stock","1,745.93 RON",115,"Membrana poliuretanica",EMEX,5941930706585,"rasini poliuretanice/ pigmenti","""Vopsea de podea, de beton"""
EMX-081-NS-6-10ME,"MORTAR EPOXIDIC BICOMPONENT “EMEX FILL”","Pentru Reparatii Pardoseli - Mortar Epoxidic Bicomponent pe Baza de Rasini Epoxidice - Duritate si Rezistenta pentru Hale Industriale si Uz Alimentar",mortar-epoxidic,Mortar-epoxidic-Emex-Fill.webp,"in stock","283.10 RON",115,Mortar,EMEX,5941930706608,"rasini epoxidice/ cuartz","""Vopsea grund"""
EMX-091-NS-6-20GR,"SAPA EPOXIDICA CIMENTICA “EMEX MINERAL”","Pregatire Suporturi Deteriorate - Sapa Epoxidica Cimentica de Egalizare pentru - Aplicare Pardoseli Industriale Epoxidice Poliuretanice Poliesterice",sapa-epoxidica-egalizare,Sapa-epoxidica-bicomponenta-cimentica.webp,"in stock","813.57 RON",115,"Sapa Epoxidica",EMEX,5941930706622,"rasina epoxidica/ amina/ pulberi cimentice","""Vopsea de podea, de beton"""
EMX-084-NS-6-27MM,"COVOR DECORATIV EPOXIDIC “EMEX QUARTZ”","Sistem Profesional - Pardoseala Epoxidica Decorativa STB - Covor de Piatra - Pardoseli Industriale cu Cuart de Mare Duritate si Rezistenta - ",pardoseala-epoxidica-decorativa-cuartz,Covor-epoxidic-de-piatra.webp,"in stock",0.00,115,Pardoseala,EMEX,5941930710247,"rasini epoxidice/ cuartz","""Vopsea de podea, de beton"""
EMX-085-NS-6-20AB,"PARDOSEALA EPOXIDICA “EMEX MULTICOLOR”","Produs Profesional - Pardoseala Decorativa din Rasina Epoxidica Solvent-Free cu Plachete sau Fulgi Colorati - Rezistenta, Duritate, Durabilitate. ",pardoseala-epoxidica-multicolor,Pardoseala-decorativa-din-rasini-epoxidice.webp,"in stock","1,058.86 RON",115,Pardoseala,EMEX,5941930706646,"rasina epoxidica/ pigmenti","""Vopsea de podea, de beton"""
EMX-008-S-6-4AE,"GRUND EPOXIDIC NESOLVENTAT “EMEX GNS-30”","Produs Profesional - Amorsa Epoxidica De Impregnare - Pregatirea Suporturilor din Beton pentru Aplicare de Pardoseli Epoxidice sau Poliuretanice",amorsa-impregnare-pardoseli-epoxidice,Grund-de-amorsare-epoxidic-fara-solvent.webp,"in stock","435.38 RON",2058,Grund,EMEX,5941930706738,"rasina epoxidica","""Vopsea grund"""
EMX-012-NS-6-4GP,"AMORSA POLIURETANICA PARDOSELI “EMEX HS100”","Produs Profesional - Amorsa Poliuretanica Nesolventata de Impregnare - Fixare Suport si Inchidere Pori pentru Aplicarea de Pardoseli Poliuretanice.",amorsa-poliuretanica-nesolventata-pardoseli,Amorsa-nesolventata-poliuretanica-pardoseli.webp,"in stock","436.52 RON",2058,Grund,EMEX,5941930706752,"rasina poliolica/ poliizocianat aromatic","""Vopsea grund"""
EMX-050-S-6-2IE,"INTARITOR EPOXIDIC SOLVENT-FREE “EMEX”","Produs Profesional - Intaritor Rasini Epoxidice Solvent-Free pentru Pardoseli Epoxidice - Trafic Intens Rezistente la Factori Chimici si Mecanici",intaritor-rasini-epoxidice-nesolventate,Intaritor-nesolventat-pardoseli-epoxidice.webp,"in stock","154.70 RON",115,Intaritor,EMEX,5941930706776,"poliamina/ rasini epoxidice","""Intaritor"""
EMX-052-S-6-2IP,"INTARITOR POLIURETANIC “EMEX 2K-PA”","Pentru Sisteme Profesionale - Intaritor Rasini Poliuretanice Solvent-Free pentru Pardoseala - Trafic Intens Rezistenta Chimica, Mecanica, Termica !",intaritor-rasini-poliuretanice-nesolventate,Intaritor-poliuretanic-solvent-free.webp,"in stock","280.84 RON",115,Intaritor,EMEX,5941930706790,poliizocianat,"""Intaritor"""
EMX-117-S-7-4AB,"VOPSEA EPOXIDICA DE PARDOSEALA BETON “EMEX”","Sistem Profesional - Vopsea Epoxidica pentru Pardoseala - Vopsiri Epoxidice de Suprafete din Beton cu Duritate si Luciu - Durabilitate min - ani !",vopsea-epoxidica-pardoseli,Vopsea-pentru-pardoseli-epoxidice.webp,"in stock","232.50 RON",503738,Vopsea,EMEX,5941930706813,"faina de cuart/ fileri de duritate","""Vopsea de podea, de beton"""
EMX-129-S-7-4AB,"VOPSEA POLIURETANICA PENTRU PARDOSEALA “EMEX”","Sistem Profesional de Calitate Premium - Vopsea Poliuretanica de Pardoseala din Beton - Duritate Durabilitate Luciu - Durata de Viata Minim - ani !",vopsea-poliuretanica-pardoseli,Vopsea-poliuretanica-pentru-pardoseli.webp,"in stock","332.78 RON",503738,Vopsea,EMEX,5941930707353,"faina de cuart/ fileri de duritate","""Vopsea de podea, de beton"""
EMX-115-S-7-5AB,"VOPSEA CLORCAUCIUC PARDOSEALA BETON “EMEX”","Produs Profesional - Vopsea Clorcauciuc pentru Pardoseala din Beton Rezistenta la Trafic Intemperii si Apa - Vopsea Cauciucata de Calitate Premium !",vopsea-clorcauciuc-pardoseli,Vopsea-clorcauciuc-de-pardoseala.webp,"in stock","222.59 RON",503738,Vopsea,EMEX,5941930707537,"cauciuc clorurat/ faina de cuartz","""Vopsea de podea, de beton"""
EMX-122-S-7-5AB,"VOPSEA DE MARCAJ RUTIER “EMEX ROUTE”","Vopsea pentru Marcaj Rutier pe Asfalt sau Beton - Marcaje Rutiere pentru Benzi de Circulatie Treceri de Pietoni si Parcari - Calitate Incontestabila !",vopsea-marcaj-rutier,Vopsea-de-marcaj-rutier.webp,"in stock","116.25 RON",503738,Vopsea,EMEX,5941930707711,"rasini acrilice/ faina de cuart","""Vopsea de podea, de beton"""
EMX-139-NS-7-6AB,"VOPSEA MARCAJE RUTIERE REZONATOARE “EMEX”","Sistem Profesional - Vopsea Bicomponenta de Marcaj Rutier si Marcaje Rezonatoare pentru Carosabil de Asfalt sau Beton - Calitate premium !",vopsea-marcaj-rutier-bicomponenta,Marcaj-rutier-2K-emex-trafic.webp,"in stock","243.57 RON",503738,Vopsea,EMEX,5941930707797,"monomeri acrilici/ fileri","""Vopsea de podea, de beton"""
EMX-055-S-7-4TR,"LAC PENTRU BETON AMPRENTAT “EMEX LS PATIO”","Noua Generatie - Lac Protectie pentru Beton Amprentat - Rezistent la Trafic, Apa, Inghet-Dezghet - Fixeaza Pardoseli Macinate si Fisurate !",lac-beton-amprentat,Lac-protectie-si-trafic.webp,"in stock","224.27 RON",503738,Lac,EMEX,5941930707834,"cauciuc clorurat/ faina de cuartz","""Lac"""
EMX-056-S-7-4TR,"LAC EPOXIDIC - RASINA EPOXI “EMEX EPOXY CONTACT”","Fabricat din Rasina Epoxidica Free - Lac Epoxidic pentru Beton pentru Protectia Pardoselilor Impotriva Macinarii si Fisurarii. - Lacuire Top Coat !",lac-epoxidic-sigilare,Lac-epoxidic-metal-beton-parchet.webp,"in stock","435.38 RON",503738,Lac,EMEX,5941930707957,"rasina epoxidica/ aditivi","""Lac"""
EMX-007-S-7-3GE,"GRUND EPOXIDIC DE AMORSARE “EMEX”","Primer pentru Beton - Grund Epoxidic de Amorsare Pardoseli pentru - Pregatirea Suprafetelor in vederea aplicarii de Pardoseli sau Vopsele Epoxidice",amorsa-epoxidica-impregnare,Amorsa-epoxidica-solventata.webp,"in stock","211.88 RON",2058,Grund,EMEX,5941930708176,"rasini epoxidice/ aditivi","""Vopsea grund"""
EMX-011-S-7-08GP,"AMORSA POLIURETANICA DE IMPREGNARE “EMEX”","Primer pentru Beton - Grund Poliuretanic de Amorsare Pardoseli - Pregatire si Fixare Suprafete pentru Aplicare Vopsele Poliuretanice de Pardoseala !",amorsa-poliuretanica-impregnare,Grund-poliuretanic-de-amorsare.webp,"in stock","258.20 RON",2058,Amorsa,EMEX,5941930708190,"rasina poliolica/ poliizocianat alifatic","""Vopsea grund"""
EMX-003-S-7-4GC,"GRUND CLORCAUCIUC DE AMORSARE “EMEX”","Primer pentru Beton - Amorsa Clorcauciuc pentru Pardoseli si Piscine - Amorsare Fixare si Pregatire Suprafete Inaintea Aplicarii de Vopsea Clorcauciuc",amorsa-clorcauciuc-impregnare,Amorsa-clorcauciuc-pentru-beton.webp,"in stock","172.43 RON",2058,Grund,EMEX,5941930708237,"cauciuc clorurat/ pigmenti","""Vopsea grund"""
EMX-021-S-7-1MR,"DILUANT MARCAJ RUTIER “EMEX ROUTE”","Produs Superior - Diluant pentru Vopsele de Marcaj Rutier - Solvent Diluare Vopsea de Trafic pentru Marcaje Benzi de Circulatie Carosabil sau Pietonal",diluant-marcaj-rutier,Diluant-pentru-marcaj-rutier.webp,"in stock","31.04 RON",503741,Diluant,EMEX,5941930708251,"solventi specializati","""Diluant"""
EMX-009-S-8-5AC,"AMORSA DE PERETE ACRILICA “EMEX”","Pentru Zugravire cu Vopsele Lavabile - Amorsa de Perete Acrilica pentru Zidarie si Tencuieli interior/ Exterior si Aplicare Tencuiala Decorativa",amorsa-perete,Amorsa-lavabila-acrilica-de-perete.webp,"in stock","44.82 RON",2058,Amorsa,EMEX,5941930708312,"polimeri acrilici/ aditivi specifici","""Vopsea grund"""
EMX-002-S-8-5AM,"AMORSA DE PERETE ANTIMUCEGAI “EMEX”","Pentru Vopsele Lavabile Si Tencuieli Decorative - Amorsa Antimucegai De Perete - Antifungic si Inhibitor de Igrasie - Impotriva Mucegaiului la Zidarie",amorsa-antimucegai,Amorsa-antimicrobiana-si-antimucegai.webp,"in stock","49.13 RON",2058,Amorsa,EMEX,5941930708336,"rasina acrilica/ aditivi","""Vopsea grund"""
EMX-010-S-8-20NM,"AMORSA ECONOMICA - ZUGRAVELI “NEOMATT ECO”","Pentru Zidarie si Tencuieli Interioare? Amorsa de Perete Economica Acrilica - Zugravire Cu Vopsele Lavabile sau Tencuieli Decorative Acrilice",amorsa-perete-economica,Amorsa-de-perete-acrilica-economica.webp,"in stock","111.15 RON",2058,Amorsa,NEOMATT,5941930708350,"rasina acrilica/ aditivi","""Vopsea grund"""
EMX-014-NS-8-5SC,"AMORSA SILICONICA DE PERETE “EMEX”","Produs Premium - Amorsa de Perete Siliconica “Emex” cu - Aderenta, Putere Mare de Penetrare - Suportului si Elasticitate Avansata, pentru Zugraveli.",amorsa-siliconica,Amorsa-siliconica-pentru-zugraveli.webp,"in stock","50.29 RON",2058,Amorsa,EMEX,5941930708367,"polimeri acrilici/ aditivi specifici","""Vopsea grund"""
EMX-013-NS-8-5SA,"AMORSA DE PERETE SILICATICA “EMEX”","Prima Alegere in Restaurari - Amorsa de Perete Silicatica Profesionala cu Mare Duritate - pentru Vopsele Lavabile sau Tencuieli Decorative Silicatice ",amorsa-silicatica,Amorsa-silicatica-pentru-zugraveli-si-zidarii.webp,"in stock","65.14 RON",2058,Amorsa,EMEX,5941930708381,"silicat de potasiu/ aditivi","""Vopsea grund"""
EMX-046-NS-8-16GP,"AMORSA SLEFUIBILA DE PERETE “EMEX”","Pregatirea Peretilor - Grund de Amorsare Egalizare si Umplere Pori Slefuibil - pentru Pregatire de Aplicare Vopsele Lavabile si Tencuieli Decorative.",grund-umplere-pori,Grund-amorsa-egalizare-pentru-pereti.webp,"in stock","140.52 RON",2058,Grund,EMEX,5941930708404,"copolimeri acrilici/ fileri","""Vopsea grund"""
EMX-005-NS-8-16AQ,"AMORSA CU CUART PENTRU TENCUIELI “EMEX”","Pentru Aderenta Superioara - Amorsa cu Cuart pentru Tencuieli Decorative - Creeaza Puncte de Ancora si Mareste Durabilitatea Tencuielii Structurate.",amorsa-cuart-tencuieli-decorative,Amorsa-tencuieli-decorative-cu-cuartz.webp,"in stock","134.61 RON",2059,Grund,EMEX,5941930708411,"copolimeri acrilici/ fileri","""Vopsea grund"""
EMX-006-NS-8-16AQ,"AMORSA SILICONICA PENTRU TENCUIELI “EMEX”","Pentru Aderenta Superioara - Amorsa cu Cuart pentru Tencuieli Siliconice - Elasticitate Mare Flexibilitate si Rezistenta in Timp - Fixeaza Suportul",amorsa-cuart-tencuieli-siliconice,Amorsa-siliconica-pentru-tencuieli-fatade.webp,"in stock","144.70 RON",2058,Grund,EMEX,5941930708428,"copolimeri acrilici/ aditiv siliconic","""Vopsea grund"""
EMX-004-NS-8-16AQ,"AMORSA SILICATICA CU CUARTZ “EMEX”","Destinata Restaurarilor? Amorsa cu Cuart pentru Tencuieli Silicatice - are Duritate Superioara si Rezistenta Mare la Factori de Mediu si Imbatranire",amorsa-cuart-silicatica-tencuiala,Grund-amorsare-cuart-tencuiala-silicatica.webp,"in stock","169.27 RON",2058,Grund,EMEX,5941930708435,"copolimeri acrilici/ aditiv siliconic","""Vopsea grund"""
EMX-079-NS-8-16LQ,"MASA DE SPACLU ACRILICA “EMEX LQ”","Glet Pasta - Masa de Spaclu pentru Reparatii Tencuieli si Gleturi - cu Aderenta si Elasticitate pentru Umplere Goluri, Rosturi si Reparare Fisuri",masa-spaclu,Glet-acrilic-pentru-reparatii.webp,"in stock","128.14 RON",2058,"Masa de spaclu",EMEX,5941930708442,"polimeri/ extenderi/ aditivi","""Vopsea grund"""
EMX-092-S-8-5AM,"SANITIZANT ANTIMUCEGAI “EMEX FORTE”","Pentru Tencuieli Gleturi Zidarie - Solutie Antimucegai Antimicrobiana de Sanitizare - Efect in Profunzime de Eliminare Igrasie Alge Bacterii Mucegai",solutie-anti-mucegai,Solutie-indepartare-igrasie-si-mucegai.webp,"in stock","85.60 RON",2058,Antimucegai,EMEX,5941930708459,"Biocid antimucegai","""Vopsea grund"""
EMX-046-NS-9-4RO,"GRUND EPOXIDIC ANTICOROZIV “EMEX”","Fabricat pe Baza de Rasina Epoxidica - Grund Epoxidic Anticoroziv Eficient Impotriva Ruginii - cu Rezistenta la Coroziune in Medii Chimic Agresive ",grund-epoxidic,Grund-epoxidic-cu-inhibitor-de-coroziune.webp,"in stock","190.30 RON",2058,Grund,EMEX,5941930708473,"rasina epoxidica/ pigmenti organici","""Vopsea grund"""
EMX-043-NS-9-4RO,"GRUND POLIURETANIC ANTICOROZIV “EMEX”","Produs de Noua Generatie - Grundul Poliuretanic Anticoroziv Bicomponent “Emex” Prezinta - Rezistenta Mare la Coroziune si Medii Chimic Agresive",grund-poliuretanic,Grund-anticoroziv-din-rasini-poliuretanice.webp,"in stock","241.06 RON",2058,"Grund Anticoroziv",EMEX,5941930708596,"rasina poliolica solventata/ aditivi/ pigmenti","""Vopsea grund"""
EMX-038-S-9-6RO,"GRUND CLORCAUCIUC ANTICOROZIV “EMEX”","Pe Baza De Cauciuc Clorurat - Grund Anticoroziv Clorcauciuc Impotriva Ruginii - pentru Protectia Suporturilor de Metal. Contine inhibitor de Coroziune",grund-clorcauciuc,Grund-clorcauciuc-inhibitor-de-rugina.webp,"in stock","213.57 RON",2058,"Grund Anticoroziv",EMEX,5941930708657,"cauciuc clorurat/ pigmenti","""Vopsea grund"""
EMX-162-NS-4-23NG,"VOPSEA ACRILICA - IN - “EMEX AEGIS G3”","Produs de Noua Generatie - Vopseaua Acrilica - in - peste Rugina Emex Aegis G3 - se Aplica Direct pe Suporturi Ruginite fara Necesitatea unui Grund",vopsea-acrilica-3-in-1-anticoroziva,Vopsea-acrilica-anticoroziva-3-in-1.webp,"in stock","302.23 RON",503738,Vopsea,EMEX,5941930703386,"rasina acriilca/ inhibitori coroziune","""Vopsea grund"""
EMX-042-NS-9-4RO,"GRUND ANTICOROZIV POLIESTERIC “EMEX”","Produs Profesional - Grund Bicomponent Poliesteric Anticoroziv - Protectie Profesionala - Inaintea Aplicarii de Vopsele pe Baza de Rasini Poliesterice",grund-poliesteric,Grund-din-rasini-poliesterice-saturate.webp,"in stock","246.81 RON",2058,"Grund Anticoroziv",EMEX,5941930708718,"rasina poliesterica/ aditivi/ pigmenti","""Vopsea grund"""
EMX-165-NS-4-5AB,"VOPSEA - IN - EPOXY-ESTER “EMEX Q3-GUARD”","Produs Profesional de Inalta Performanta - Vopsea Epoxy-Ester - in - “Emex Q3-Guard” - Direct pe Suporturi Ruginite fara Necesitatea unui Grund",vopsea-3-in-1-anticoroziva-epoxi-ester,Epoxy-ester-3-in-1-anticoroziva.webp,"in stock","352.46 RON",503738,Vopsea,EMEX,5941930703560,"rasina epoxidica/ esteri","""Vopsea grund"""
EMX-181-NS-7-3TR,"LAC POLIURETANIC PE BAZA DE APA “EMEX POLIMAT”","Produs de Inalta Performanta - Lac Poliuretanic pe Baza de Apa “Emex Polimat” - Utilizat pentru Protectia si/ sau Corectia Acoperirilor de Pardoseala",lac-poliuretanic-protectie-pardoseli-polimat,Lac-poliuretanic-emulsionat-protectie-si-matuire-pardoseli.webp,"in stock","375.04 RON",503739,Lac,EMEX,5941930710858,"rasina epoxidica monocomponenta","""Vopsea grund"""
EMX-137-NS-9-6RO,"GRUND ANTICOROZIV EPOXY-ESTER “EMEX”","Monocomponent - Grund Epoxidic Anticoroziv pentru Metal pe Baza de Rasina Epoxidica Modificata - Rezistenta si Protectie Maxima la Coroziune !",grund-epoxidic-monocomponent-epoxi-ester,Grund-epoxi-ester-anticoroziv-pentru-metal.webp,"in stock","253.31 RON",2058,"Grund Anticoroziv",EMEX,5941930708770,"rasini epoxidice/ esteri","""Vopsea grund"""
EMX-036-S-9-6RO,"GRUND AUTO - UTILAJE ANTICOROZIV “EMEX”","Pentru Protectia de Utilaje si Caroserii Auto Impotriva Ruginii - Grund Anticoroziv Tip Auto pentru Utilaje - Duritate, Durabilitate, Rezistenta !",grund-auto-utilaje,Grund-anticoroziv-auto-si-utilaje.webp,"in stock","184.42 RON",2058,"Grund Anticoroziv",EMEX,5941930708831,"rasini alchidice/ rasini melaminice","""Vopsea grund"""
EMX-034-S-2-6RO,"GRUND ANTICOROZIV PENTRU METAL “EMEX”","Rezistent La Intemperii si Factori Chimici - Grundul Anticoroziv Alchidic Asigura - Protectie Anticoroziva - Elementelor din Metal impotriva Ruginii",grund-alchidic-anticoroziv,Grund-alchidic-protectie-metal.webp,"in stock","137.06 RON",2058,"Grund Anticoroziv",EMEX,5941930702211,"rasina alchidica/ pigmenti/ fileri","""Vopsea grund"""
EMX-047-NS-9-5RO,"PROTECTIE ANTICOROZIVA - GRUND METAL “EMEX”","Produs Profesional - Grund Anticoroziv Alchido-Stirenic - Protectie Anticoroziva Superioara pentru Suporturile Metalice Expuse la Aparitia Ruginii !",grund-anticoroziv-alchido-stirenic,Grund-anticoroziv-alchido-stirenic.webp,"in stock","182.08 RON",2058,"Grund Anticoroziv",EMEX,5941930708893,"rasina alchidica/ inhibitori de coroziune","""Vopsea grund"""
EMX-030-NS-9-6RO,"GRUND ANTICOROZIV DE CUPTOR “EMEX”","Produs Industrial - Grund Anticoroziv de Cuptor din Rasini Sintetice - Protectie Superioara Impotriva Ruginii, Rezistenta la Apa si Agenti Chimici !",grund-alchido-melaminic-cuptor,Grund-anticoroziv-pentru-cuptor.webp,"in stock","265.13 RON",2058,Grund,EMEX,5941930708954,"rasini sintetice/ pasta de aluminiu/ pigmenti","""Vopsea grund"""
EMX-045-NS-9-5NG,"GRUND ANTICOROZIV TERMOREZISTENT “EMEX HTP”","Rezistent la Temperaturi Inalte - Grundul Anticoroziv Termorezistent Siliconic cu Inhibitori de Coroziune - Creaza Pelicule ce Opresc Formarea Ruginii",grund-termorezistent-siliconic,Grund-termorezistent-siliconic.webp,"in stock","561.36 RON",2058,Grund,EMEX,5941930708992,"rasini siliconice/ aditivi specifici","""Vopsea grund"""
EMX-146-S-7-3TR,"LAC POLIURETANIC BETON AMPRENTAT “EMEX PU STAMP”","Protectie Avansata Dale, Placi, Pavele Ornamentale - Lac Poliuretanic pentru Beton Amprentat - Rezistent la Trafic, Apa, Inghet-Dezghet, Radiatii UV !",lac-poliuretanic-beton-amprentat,Lac-poliuretanic-beton-amprentat.webp,"in stock","318.11 RON",503739,Lac,EMEX,5941930707933,"rasina poliolica solventata/ aditivi/ pigmenti","""Lac"""
EMX-057-S-7-3TR,"LAC EPOXIDIC SOLVENTAT “EMEX EPOXY COAT”","Pentru Decorare Si Protectie - Lac Epoxidic Solventat Metal si Beton - Bun Sigilant, Rezistent la Apa, Cicluri Inghet - Dezghet, Medii Agresive !",lac-epoxidic-solventat,Lac-epoxidic-solventat.webp,"in stock","241.73 RON",503738,Lac,EMEX,5941930707971,"rasina epoxidica","""Lac"""
EMX-127-S-7-4AB,"VOPSEA POLIURETANICA ELASTICA “EMEX FLEXIPOL”","Sistem Profesional - Vopsea Poliuretanica Elastica pentru Beton, Sali si Terenuri de Sport. - Proprietati de Impermeabilizare, Rezistenta ridicata - ",vopsea-poliuretanica-elastica,Vopsea-elastica-impermeabila-poliuretanica.webp,"in stock","362.04 RON",503738,Vopsea,EMEX,5941930707995,"rasina poliuretanica/ poliizocianat alifatic","""Vopsea de podea, de beton"""
EMX-015-NS-4-1OX,"CONVERTOR SI INHIBITOR DE RUGINA “EMEX OXIFER”","Sistem - Convertor si Inhibitor de Rugina. Asigura Curatare si Neutralizare Rugina prin Chelare. - Solutie Antirugina pentru Protectie Anticoroziva !",convertor-rugina,Solutie-de-vopsire-peste-rugina.webp,"in stock","111.81 RON",115,"Convertor de rugina",EMEX,5941930704987,"rasina vinilica/ inhibitor coroziune","""Vopsea grund"""
