id,file_original_name,file_name,data,path,is_image,created_at,updated_at,slug,
79,Vopsea-poliuretanica-de-mobila.webp,Vopsea-poliuretanica-de-mobila.webp,"{""title"":""Vopsea pentru mobila rasina poliuretanica"",""alt"":""Vopsea poliuretanica industriala profesionala de mobila""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliuretanica-mobila,✔
80,Vopsea-poliuretanica-pentru-yachturi.webp,Vopsea-poliuretanica-pentru-yachturi.webp,"{""title"":""Vopsea poliuretanica pentru yacht si ambarcatiuni"",""alt"":""Vopsea poliuretanica bicomponenta de yacht""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,poliuretanica-yachturi-ambarcatiuni,✔
81,Vopsea-protectie-piscina-bazine-beton.webp,Vopsea-protectie-piscina-bazine-beton.webp,"{""title"":""Vopsea beton piscina - clorcauciuc imersie"",""alt"":""Vopsea pentru piscina “Emex Swim”""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-clorcauciuc-piscine,✔
82,Vopsea-termorezistenta-siliconica.webp,Vopsea-termorezistenta-siliconica.webp,"{""title"":""Email siliconic rezistent la temperaturi inalte"",""alt"":""Vopsea siliconica rezistenta la temperatura ridicata""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-termorezistenta-siliconica,✔
83,Vopsea-utilaje-tip-auto.webp,Vopsea-utilaje-tip-auto.webp,"{""title"":""Vopsea pentru utilaje cu uscare rapida"",""alt"":""Email tip auto pentru utilaje si caroserii""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-utilaje,✔
84,Adeziv-tip-aracet.webp,Adeziv-tip-aracet.webp,"{""title"":""Adeziv de constructii tip Aracet"",""alt"":""Aracet lipire si adaos de zidarie""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,adeziv-constructii,✔
85,Grund-anticoroziv-hidrosolubil.webp,Grund-anticoroziv-hidrosolubil.webp,"{""title"":""Grund anticoroziv de imersie pentru metal"",""alt"":""Grund anticoroziv pe baza de apa""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-solubil-apa,✔
86,Lac-acrilic-lemn-mobila.webp,Lac-acrilic-lemn-mobila.webp,"{""title"":""Lac lemn pe baza de apa"",""alt"":""Lac pentru mobila solubil in apa""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-acrilic-mobila,✔
87,Lac-de-piatra-solubil-apa.webp,Lac-de-piatra-solubil-apa.webp,"{""title"":""Lac acrilic hidrosolubil pentru piatra"",""alt"":""Lac transparent pentru piatra si beton""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-piatra-apa,✔
88,Lac-impermeabilizant-pentru-beton.webp,Lac-impermeabilizant-pentru-beton.webp,"{""title"":""Lac acrilic de hidrofobizare beton"",""alt"":""Lac de protectie beton cu xilani""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-protectie-beton,✔
89,Membrana-hidroizolanta-cauciucata-acrilica.webp,Membrana-hidroizolanta-cauciucata-acrilica.webp,"{""title"":""Membrana cauciuc acrilic emulsionat in apa"",""alt"":""Membrana elastica de impermeabilizare cauciucata""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,membrana-cauciucata-elastomerica,✔
90,Membrana-hidroizolanta-predozata-bicomponenta.webp,Membrana-hidroizolanta-predozata-bicomponenta.webp,"{""title"":""Membrana acrilica bicomponenta cu pulberi predozata"",""alt"":""Membrana acrilica hidroizolanta bicomponenta""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,membrana-acrilica-hidroizolanta-2k,✔
91,Solutie-protectie-beton-cu-xilani.webp,Solutie-protectie-beton-cu-xilani.webp,"{""title"":""Impregnant beton cu xilani impotriva apei"",""alt"":""Solutie impregnare beton protectie la apa""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,impregnant-hidrofobizare,✔
92,Vopsea-acrilica-universala.webp,Vopsea-acrilica-universala.webp,"{""title"":""Vopsea universala acrilica baza apa"",""alt"":""Vopsea acrilica pentru metal lemn plastic""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-acrilica-universala,✔
93,Vopsea-antifonica-auto.webp,Vopsea-antifonica-auto.webp,"{""title"":""Vopsea insonorizanta si anticoroziva auto"",""alt"":""Vopsea anticoroziva - antifon auto""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-antifonica,✔
94,Vopsea-impermeabila-hidroizolanta.webp,Vopsea-impermeabila-hidroizolanta.webp,"{""title"":""Vopsea hidroizolanta pentru impermeabilizare"",""alt"":""Vopsea hidroizolanta pentru acoperis sau piscina""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-hidroizolanta-elastica,✔
95,Vopsea-metal-solubila-apa.webp,Vopsea-metal-solubila-apa.webp,"{""title"":""Vopsea acrilica baza apa pentru metal"",""alt"":""Vopsea pe baza apa suporturi metalice""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-metal-solubila-apa,✔
96,Vopsea-pentru-tigla-si-azbociment.webp,Vopsea-pentru-tigla-si-azbociment.webp,"{""title"":""Vopsea pentru tigla si azbociment"",""alt"":""Vopsea pentru acoperisuri tigla din beton""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-tigla-emex,✔
97,Vopsea-solubila-apa-pentru-mobila.webp,Vopsea-solubila-apa-pentru-mobila.webp,"{""title"":""Vopsea de mobila mobilier si lemn"",""alt"":""Vopsea mobila pe baza de apa""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-acrilica-mobila,✔
98,Amorsa-nesolventata-epoxidica-pardoseli.webp,Amorsa-nesolventata-epoxidica-pardoseli.webp,"{""title"":""Grund epoxidic de amorsare impregnare beton"",""alt"":""Amorsa epoxidica nesolventata grund de impregnare""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-impregnare-pardoseli-epoxidice,✔
99,Amorsa-poliuretanica-solvent-free.webp,Amorsa-poliuretanica-solvent-free.webp,"{""title"":""Grund poliuretanic nesolventat pentru amorsare beton"",""alt"":""Amorsa poliuretanica solvent-free impregnare pardoseala""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-poliuretanica-nesolventata-pardoseli,✔
100,Covor-de-piatra epoxidic-decorativ.webp,Covor-de-piatra epoxidic-decorativ.webp,"{""title"":""Covor epoxidic multicolor cuartz colorat"",""alt"":""Covor epoxidic decorativ STB cuartz elicopterizat""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-epoxidica-decorativa-cuartz,✔
101,Pardoseala-poliuretanica-covor-exterior-de-piatra.webp,Pardoseala-poliuretanica-covor-exterior-de-piatra.webp,"{""title"":""“Emex Pebble” pardoseala de cuartz poliuretanica"",""alt"":""Pardoseala decorativa poliuretanica covor de cuartz""}",vopsele-emex/pardoseli/category,1,2023-12-11 13:25:34,2023-12-11 13:25:34,pardoseala-poliuretanica-exterior-covor-de-piatra,✔
102,Intaritor-epoxidic-nesolventat.webp,Intaritor-epoxidic-nesolventat.webp,"{""title"":""Intaritor rasina epoxy solvent-free"",""alt"":""Intaritor rasina nesolventata epoxidica""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,intaritor-rasini-epoxidice-nesolventate,✔
103,Intaritor-poliuretanic-fara-solvent.webp,Intaritor-poliuretanic-fara-solvent.webp,"{""title"":""Intaritor rasina poliuretanica solvent-free"",""alt"":""Intaritor rasina poliuretanica nesolventata""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,intaritor-rasini-poliuretanice-nesolventate,✔
104,Masa-epoxy-de-spaclu-pregatire-beton.webp,Masa-epoxy-de-spaclu-pregatire-beton.webp,"{""title"":""Masa epoxidica pentru egalizare beton"",""alt"":""Masa epoxidica pentru pardoseli din beton""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,masa-epoxidica-de-spaclu,✔
105,Membrana-poliuretanica-hidroizolanta.webp,Membrana-poliuretanica-hidroizolanta.webp,"{""title"":""Membrana poliuretanica bicomponenta pentru hidroizolatii usoare"",""alt"":""Membrana lichida impermeabilizanta poliuretanica bicomponenta""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,membrana-poliuretanica-hidroizolanta,✔
106,Mortar-epoxidic-de-pardoseala.webp,Mortar-epoxidic-de-pardoseala.webp,"{""title"":""Mortar rasini epoxidice pentru reparatii pardoseli"",""alt"":""Mortar de reparatii din rasina epoxidica""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,mortar-epoxidic,✔
107,Pardoseala-bicomponenta-epoxidica-cu-autonivelare.webp,Pardoseala-bicomponenta-epoxidica-cu-autonivelare.webp,"{""title"":""Pardoseala cu autonivelare rasini epoxidice"",""alt"":""Pardoseala din rasina epoxidica autonivelanta""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-epoxidica,✔
108,Pardoseala-epoxidica-antiderapanta.webp,Pardoseala-epoxidica-antiderapanta.webp,"{""title"":""Pardoseala epoxy-free impotriva alunecarii"",""alt"":""Pardoseala din rasina epoxidica antialunecare""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-epoxidica-antiderapanta,✔
109,Pardoseala-epoxidica-decorativa-cu-fulgi-colorati.webp,Pardoseala-epoxidica-decorativa-cu-fulgi-colorati.webp,"{""title"":""Pardoseala epoxidica decorativa pentru beton"",""alt"":""Pardoseala epoxidica decorativa plachete sau fulgi""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-epoxidica-multicolor,✔
110,Pardoseala-poliuretanica-bicomponenta-antiderapanta.webp,Pardoseala-poliuretanica-bicomponenta-antiderapanta.webp,"{""title"":""Pardoseala poliuretanica anti-alunecare"",""alt"":""Pardoseala antiderapanta cu cuartz impotriva alunecarii""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-poliuretanica-antiderapanta,✔
111,Pardoseala-poliuretanica-bicomponenta-cu-autonivelare.webp,Pardoseala-poliuretanica-bicomponenta-cu-autonivelare.webp,"{""title"":""Pardoseala autonivelanta din rasina poliuretanica"",""alt"":""Pardoseala cu autonivelare rasina poliuretanica""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-poliuretanica,✔
112,Pardoseala-poliuretanica-elastica.webp,Pardoseala-poliuretanica-elastica.webp,"{""title"":""Pardoseala elastica interior din rasini poliuretanice"",""alt"":""Pardoseala elastica interior sali de sport""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,pardoseala-poliuretanica-elastica,✔
113,Rasina-epoxidica-transparenta-turnare-mese.webp,Rasina-epoxidica-transparenta-turnare-mese.webp,"{""title"":""Rasina pentru mese din lemn"",""alt"":""Rasina in strat gros pentru mese""}",vopsele-emex/pardoseli/category,1,2023-12-11 13:25:34,2023-12-11 13:25:34,rasina-epoxidica-turnare-strat-gros,✔
114,Sapa-epoxy-cimentica-de-egalizare.webp,Sapa-epoxy-cimentica-de-egalizare.webp,"{""title"":""Sapa epoxy-cimentica de egalizare"",""alt"":""Sapa epoxi-cimentica autonivelanta pardoseli  beton""}",vopsele-emex/pardoseli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,sapa-epoxidica-egalizare,✔
115,Amorsa-clorcauciuc-pardoseli-beton.webp,Amorsa-clorcauciuc-pardoseli-beton.webp,"{""title"":""Grund clorcauciuc de amorsare pardoseli"",""alt"":""Grund clorcauciuc amorsare impregnare beton""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-clorcauciuc-impregnare,✔
116,Amorsa-poliuretanica-pardoseli.webp,Amorsa-poliuretanica-pardoseli.webp,"{""title"":""Amorsa poliuretanica de impregnare pardoseli"",""alt"":""Grund poliuretanic solventat amorsare pardoseala""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-poliuretanica-impregnare,✔
117,Diluant-vopsele-clorcauciuc.webp,Diluant-vopsele-clorcauciuc.webp,"{""title"":""Diluant email vopsea grund clorcauciuc"",""alt"":""Solvent vopsele grunduri emulsii cauciucate""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solvent-clorcauciuc-pardoseli,✔
118,Diluant-vopsele-epoxidice-bicomponente.webp,Diluant-vopsele-epoxidice-bicomponente.webp,"{""title"":""Solvent diluare rasini epoxidice"",""alt"":""Solvent pentru rasini epoxidice solventate""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solvent-epoxidic-pardoseli,✔
119,Diluant-vopsele-poliuretanice-bicomponente.webp,Diluant-vopsele-poliuretanice-bicomponente.webp,"{""title"":""Solvent diluare rasini poliuretanice"",""alt"":""Solvent lacuri grunduri vopsele poliuretanice""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solvent-poliuretanic-vopsele-pardoseli,✔
120,Grund-epoxidic-solventat-amorsare-beton.webp,Grund-epoxidic-solventat-amorsare-beton.webp,"{""title"":""Amorsa pardoseli rasini epoxidice solventate"",""alt"":""Amorsa epoxidica pentru impregnare pardoseli beton""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-epoxidica-impregnare,✔
121,Lac-epoxidic-bicomponent-de-protectie.webp,Lac-epoxidic-bicomponent-de-protectie.webp,"{""title"":""Lac epoxy solventat metal si beton"",""alt"":""Lac epoxidic decorativ si de protectie""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-epoxidic-solventat,✔
122,Lac-epoxidic-protectie-fixare-si-sigilare.webp,Lac-epoxidic-protectie-fixare-si-sigilare.webp,"{""title"":""Lac solvent-free pentru pardoseli beton"",""alt"":""Lac din rasina epoxidica fara solvent""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-epoxidic-sigilare,✔
123,Lac-pavaje-beton-decorativ.webp,Lac-pavaje-beton-decorativ.webp,"{""title"":""Lac acrilic pentru protejarea betonului amprentat"",""alt"":""Lac pentru pavaje dale pavele decorative""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-beton-amprentat,✔
124,Lac-poliaspartic-de-inalta-duritate-uscare-rapida.webp,Lac-poliaspartic-de-inalta-duritate-uscare-rapida.webp,"{""title"":""Lac poliaspartic transparent pentru pardoseli beton"",""alt"":""Lac din rasina poliaspartica duritate extrema""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-poliaspartic-inalta-duritate,✔
125,Lac-poliuretanic-baza-apa-pentru-protectie-si-corectie.webp,Lac-poliuretanic-baza-apa-pentru-protectie-si-corectie.webp,"{""title"":""Lac mat corectie pardoseli turnate"",""alt"":""Lac poliuretanic mat protectie sau corectie""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-poliuretanic-protectie-pardoseli-polimat,✔
126,Lac-poliuretanic-trafic-beton-amprentat.webp,Lac-poliuretanic-trafic-beton-amprentat.webp,"{""title"":""Lac protectie beton amprentat dale pavele"",""alt"":""Lac poliuretanic pentru protectie beton amprentat""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-poliuretanic-beton-amprentat,✔
127,Solvent-pentru-marcaje-rutiere.webp,Solvent-pentru-marcaje-rutiere.webp,"{""title"":""Solvent marcare stradala si rutiera"",""alt"":""Solvent pentru vopsea marcaj rutier""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-marcaj-rutier,✔
128,Vopsea-clorcauciuc-pentru-pardoseli-beton.webp,Vopsea-clorcauciuc-pentru-pardoseli-beton.webp,"{""title"":""Vopsea clorcauciuc pentru pardoseli interior exterior"",""alt"":""Vopsea clorcauciuc pentru beton si pardoseli""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-clorcauciuc-pardoseli,✔
129,Vopsea-epoxidica-bicomponenta-pardoseala.webp,Vopsea-epoxidica-bicomponenta-pardoseala.webp,"{""title"":""Vopsea epoxidica de pardoseala trafic intens"",""alt"":""Vopsea epoxidica lucioasa rezistenta la trafic""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-epoxidica-pardoseli,✔
130,Vopsea-epoxidica-pardoseala-cu-microfulgi-sticla.webp,Vopsea-epoxidica-pardoseala-cu-microfulgi-sticla.webp,"{""title"":""Vopsea epoxidica cu mare rezistenta chimica"",""alt"":""Vopsea epoxidica cu microfulgi de sticla""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-epoxidica-pardoseli-microfulgi,✔
131,Vopsea-epoxidica-pardoseala-solubila-apa.webp,Vopsea-epoxidica-pardoseala-solubila-apa.webp,"{""title"":""Vopsea epoxidica emulsionata pentru pardoseala"",""alt"":""Vopsea epoxidica baza apa de pardoseala""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-epoxidica-baza-apa-pardoseala,✔
132,Vopsea-marcaj-pe-baza-de-apa-gazon.webp,Vopsea-marcaj-pe-baza-de-apa-gazon.webp,"{""title"":""Vopsea marcaj rutier gazon beton asfalt"",""alt"":""Vopsea marcaj terenuri zgura sau gazon""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-marcaj-rutier-apa-wt-urban,✔
133,Vopsea-marcaj-rutier-bicomponenta.webp,Vopsea-marcaj-rutier-bicomponenta.webp,"{""title"":""Vopsea rezonatoare bicomponenta pentru marcaj rutier"",""alt"":""Vopsea bicomponenta profesionala pentru marcaje rutiere""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-marcaj-rutier-bicomponenta,✔
134,Vopsea-pentru-marcari-rutiere.webp,Vopsea-pentru-marcari-rutiere.webp,"{""title"":""Vopsea de marcare circulatie rutiera"",""alt"":""Vopsea marcaje rutiere pe asfalt beton""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-marcaj-rutier,✔
135,Vopsea-poliaspartica-anti-zgariere-de-pardoseli.webp,Vopsea-poliaspartica-anti-zgariere-de-pardoseli.webp,"{""title"":""Vopsea poliaspartica de pardoseala inalta calitate"",""alt"":""Vopsea poliaspartica usacare rapida mare duritate""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliaspartica-pardoseli-rapide,✔
136,Vopsea-poliuretanica-elastica-de-impermeabilizare.webp,Vopsea-poliuretanica-elastica-de-impermeabilizare.webp,"{""title"":""Vopsea poliuretanica de impermeabilizare"",""alt"":""Vopsea poliuretanica elastica Impermeabilizanta pentru beton""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliuretanica-elastica,✔
137,Vopsea-poliuretanica-pardoseala-din-beton.webp,Vopsea-poliuretanica-pardoseala-din-beton.webp,"{""title"":""Vopsea poliuretanica ultrarezistenta pentru pardoseala"",""alt"":""Vopsea pardoseli poliuretanica rezistenta la trafic""}",vopsele-emex/vopsele-trafic/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliuretanica-pardoseli,✔
138,Amorsa-acrilica-cu-cuartz-tencuiala.webp,Amorsa-acrilica-cu-cuartz-tencuiala.webp,"{""title"":""Amorsa acrilica tencuieli decorative cu cuartz"",""alt"":""Grund cu cuartz pentru amorsare tencuiala""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-cuart-tencuieli-decorative,✔
139,Amorsa-acrilica-pereti.webp,Amorsa-acrilica-pereti.webp,"{""title"":""Amorsa acrilica lavabila de perete"",""alt"":""Amorsa pentru zugraveli cu vopsele lavabile""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-perete,✔
140,Amorsa-antimucegai-pentru-zugraveli.webp,Amorsa-antimucegai-pentru-zugraveli.webp,"{""title"":""Amorsa antimucegai pentru vopsele lavabile"",""alt"":""Amorsa antimucegai antimicrobiana pentru perete""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-antimucegai,✔
141,Amorsa-cuart-tencuiala-siliconica.webp,Amorsa-cuart-tencuiala-siliconica.webp,"{""title"":""Amorsa cuartz pentru tencuiala decorativa siliconica"",""alt"":""Grund siliconic de amorsare tencuiala""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-cuart-tencuieli-siliconice,✔
142,Amorsa-de-zidarie-siliconica.webp,Amorsa-de-zidarie-siliconica.webp,"{""title"":""Amorsa siliconica profesionala pentru zugraveli superioare"",""alt"":""Amorsa siliconica pentru zugraveala lavabila""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-siliconica,✔
143,Amorsa-economica-pentru-zugraveli.webp,Amorsa-economica-pentru-zugraveli.webp,"{""title"":""Amorsa economica acrilica pentru vopsele lavabile"",""alt"":""Amorsa ieftina pentru tencuieli zugraveli""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-perete-economica,✔
144,Amorsa-egalizare-si-umplere-pori.webp,Amorsa-egalizare-si-umplere-pori.webp,"{""title"":""Amorsa grea pentru pregatire si reparatii pereti"",""alt"":""Grund pentru amorsare si pregatire pereti""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-umplere-pori,✔
145,Amorsa-silicatica-pentru-restaurari.webp,Amorsa-silicatica-pentru-restaurari.webp,"{""title"":""Amorsa silicativa pentru zugraveli de restaurare"",""alt"":""Amorsa pentru zugraveli lavabile silicatice""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-silicatica,✔
146,Grund-silicatic-amorsare-tencuieli.webp,Grund-silicatic-amorsare-tencuieli.webp,"{""title"":""Grund cuartz de amorsare tencuieli silicatice"",""alt"":""Amorsa silicatica pentru tencuiala decorativa""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-cuart-silicatica-tencuiala,✔
147,Masa-de-spaclu-reparatii-pereti.webp,Masa-de-spaclu-reparatii-pereti.webp,"{""title"":""Chit pentru reparatii interioare pereti"",""alt"":""Glet acrilic egalizare si reparatii pereti""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,masa-spaclu,✔
148,Sanitizant-antimucegai-antimicrobian.webp,Sanitizant-antimucegai-antimicrobian.webp,"{""title"":""Solutie antimicrobiana impotriva igrasiei si fungilor"",""alt"":""Sanitizant antimicrobian impotriva mucegaiului si igrasiei""}",vopsele-emex/amorse/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solutie-anti-mucegai,✔
149,Diluant-alchidic-uz-general.webp,Diluant-alchidic-uz-general.webp,"{""title"":""Solvent vopsele alchidice si generale"",""alt"":""Solvent rasini alchidice de uz general""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solvent-vopsele-alchidice,✔
150,Diluant-vopsele-grunduri-clorcauciuc.webp,Diluant-vopsele-grunduri-clorcauciuc.webp,"{""title"":""Solvent lacuri vopsele grunduri clorcauciuc"",""alt"":""Solvent pentru diluare vopsea clorcauciuc""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solvent-vopsele-cauciucate,✔
151,Grund-alchidic-anticoroziv.webp,Grund-alchidic-anticoroziv.webp,"{""title"":""Grund alchidic pentru metal impotriva ruginii"",""alt"":""Grund alchidic protectie anticoroziva pntru metal""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-alchidic-anticoroziv,✔
152,Grund-alchido-stirenic-pentru-metal.webp,Grund-alchido-stirenic-pentru-metal.webp,"{""title"":""Grund anticoroziv rasini alchidice cu stiren"",""alt"":""Grund alchido stirenic anticoroziv pentru metal""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-anticoroziv-alchido-stirenic,✔
153,Grund-anticoroziv-bicomponent-poliuretanic.webp,Grund-anticoroziv-bicomponent-poliuretanic.webp,"{""title"":""Grund bicomponent poliuretanic anticoroziv protectie metal"",""alt"":""Grund anticoroziv pentru metal rasina poliuretanica""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-poliuretanic,✔
154,Grund-anticoroziv-cauciuc-clorurat.webp,Grund-anticoroziv-cauciuc-clorurat.webp,"{""title"":""Grund anticoroziv clorcauciuc pentru protectie metal"",""alt"":""Grund inhibitor coroziune din cauciuc clorurat""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-clorcauciuc,✔
155,Grund-anticoroziv-diluabil-cu-apa.webp,Grund-anticoroziv-hidrosolubil.webp,"{""title"":""Grund anticoroziv protectie pe baza apa"",""alt"":""Grund protectie anticoroziv solubil in apa""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-anticoroziv-solubil,✔
156,Grund-anticoroziv-nitro-combinat-pentru-metal.webp,Grund-anticoroziv-nitro-combinat-pentru-metal.webp,"{""title"":""Grund anticoroziv nitro-combinat industrial profesional"",""alt"":""Grund anticoroziv nitrocelulozic industrial pentru metal""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-nitro-combinat-anticoroziv,✔
157,Grund-anticoroziv-pentru-caroserii-auto.webp,Grund-anticoroziv-pentru-caroserii-auto.webp,"{""title"":""Grund impotriva ruginii pentru caroserii"",""alt"":""Grund anticoroziv pentru caroserii si utilaje""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-auto-utilaje,✔
158,Grund-anticoroziv-stiren-acrilic-cu-microfibra.webp,Grund-anticoroziv-stiren-acrilic-cu-microfibra.webp,"{""title"":""Grund anticoroziv acrilo-stirenic cu zinc microfibra"",""alt"":""Grund acrilo-stirenic anticoroziv pentru medii agresive""}",vopsele-emex/anticorozive/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-acrilo-stirenic-zinc-microfibra,✔
