id,file_original_name,file_name,data,path,is_image,created_at,updated_at,slug,
11,Vopsea-lavabila-silicatica-exterior.webp,Vopsea-lavabila-silicatica-exterior.webp,"{""title"":""Vopsea silicatica pentru restaurari monumente exterior"",""alt"":""Superlavabila silicat de potasiu pentru exterior""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lavabila-silicatica-exterior,
12,Vopsea-lavabila-siliconica-exterior.webp,Vopsea-lavabila-siliconica-exterior.webp,"{""title"":""Lavabila siliconica pentru zugraveli exterioare"",""alt"":""Vopsea superlavabila siliconica fatade exterior""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lavabila-siliconica-exterior,
13,Vopsea-siliconica-superlavabila.webp,Vopsea-siliconica-superlavabila.webp,"{""title"":""Lavabila siliconica pentru zugraveli de calitate"",""alt"":""Vopsea superlavabila interior rasina siliconica""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lavabila-siliconica-interior,
14,Vopsea-super-lavabila-premium-gold.webp,Vopsea-super-lavabila-premium-gold.webp,"{""title"":""Vopsea lavabila decorativa superioara semilucioasa"",""alt"":""Vopsea superlavabila interior premium 1 strat""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lavabila-premium-gold,
15,Vopsea-superlavabila-cu-luciu-persistent.webp,Vopsea-superlavabila-cu-luciu-persistent.webp,"{""title"":""Vopsea emulsionata lucioasa cu lavabilitate superioara"",""alt"":""Vopsea acrilica lucioasa pentru zugraveli premium""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-lavabila-lucioasa,
16,Vopsea-superlavabila-exterior.webp,Vopsea-superlavabila-exterior.webp,"{""title"":""Lavabila superioara pentru tencuieli de exterior"",""alt"":""Vopsea superlavabila pentru zugraveli exterioare""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,superlavabila-exterior-emex,
17,Vopsea-superlavabila-interior-calitate-superioara.webp,Vopsea-superlavabila-interior-calitate-superioara.webp,"{""title"":""Vopsea superlavabila de inalta calitate"",""alt"":""Vopsea lavabila superioara pentru zugraveli interioare""}",vopsele-emex/lavabile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,superlavabila-interior-emex,
18,Vopsea-bronz-aluminiu-argintiu-metalizat.webp,Vopsea-bronz-aluminiu-argintiu-metalizat.webp,"{""title"":""Vopsea argintie bronz aluminiu “Emex”"",""alt"":""Email argintiu metalizat pentru metal""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,email-bronz-aluminiu,
19,Pasta-decapanta-ecologica.webp,Pasta-decapanta-ecologica.webp,"{""title"":""Decapant ecologic pentru inlaturare vopsele"",""alt"":""Decapant ecologic “Emex PC Eco” ""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,decapant-ecologic-vopsele,
20,Diluant-vopsele-alchidice.webp,Diluant-vopsele-alchidice.webp,"{""title"":""Diluant alchidic pentru vopsele emailuri grunduri"",""alt"":""Solvent uz general pentru rasini alchidice""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-alchidic,
21,Vopsea-alchidica-uretanizata-pentru-exterior.webp,Vopsea-alchidica-uretanizata-pentru-exterior.webp,"{""title"":""Vopsea profesionala pentru metal lemn exterior"",""alt"":""Email alchidic uretanizat metal “Emex Code”""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-uretanizata-metal-exterior,
22,Vopsea-alchidica-premium-1-strat.webp,Vopsea-alchidica-premium-1-strat.webp,"{""title"":""Vopsea alchidica premium pentru metal lemn"",""alt"":""Vopsea alchidica premium cu acoperire superioara""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,email-emex-gold,
23,Grund-anticoroziv-superior.webp,Grund-anticoroziv-superior.webp,"{""title"":""Grund superior pentru suporturi metal"",""alt"":""Grund anticoroziv alchidic superior""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-anticoroziv-emex,
24,Grund-de-binale.webp,Grund-de-binale.webp,"{""title"":""Grund pentru ornamente lemn si binale"",""alt"":""Grund pentru lambriuri ferestre lemn""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-binale,
25,Lac-pentru-piatra-in-rasini-solventate.webp,Lac-pentru-piatra-in-rasini-solventate.webp,"{""title"":""Lac protectie piatra in solvent organic"",""alt"":""Lac pentru piatra in rasini solventate""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-piatra-solvent,
26,Lac-alchidic-lemn.webp,Lac-alchidic-lemn.webp,"{""title"":""Lac lucios pentru lambriu si ornamente"",""alt"":""Lac alchidic pentru metal si lemn""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-alchidic,
27,Lac-de-parchet-alchidic-modificat.webp,Lac-de-parchet-alchidic-modificat.webp,"{""title"":""Lac parchet uretanizat monocomponent lucios"",""alt"":""Lac interior alchido-uretanizat protectie parchet""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-parchet,
28,Lac-alchido-uretanizat-lemn-exterior.webp,Lac-alchido-uretanizat-lemn-exterior.webp,"{""title"":""Lac protectie exterior mobilier de gradina"",""alt"":""Lac uretanizat transparent de exterior""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-uretanizat-mobilier-gradina,
29,Lazura-lac-tansparent-exterior.webp,Lazura-lac-tansparent-exterior.webp,"{""title"":""Lazura lac colorat sau transparent"",""alt"":""Lazura exterior transparent de calitate superioara""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lazura-lac-colorat,
30,Solutie-decapanta-pentru-lemn-si-metal.webp,Solutie-decapanta-pentru-lemn-si-metal.webp,"{""title"":""Solutie curatare vopsea metal beton"",""alt"":""Solutie decapanta pentru curatare vopsele vechi""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,decapant-vopsea-lemn-metal,
31,Sistem-anticoroziv-grund-si-email-2x1.webp,Sistem-anticoroziv-grund-si-email-2x1.webp,"{""title"":""Sistem anticoroziv 3 in 1 economic"",""alt"":""Vopsea alchidica cu grund inclus""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,emex-dual-protect,
32,Solutie-de-curatare-rugina.webp,Solutie-de-fosfatare-antirugina.webp,"{""title"":""Solutie fosfatare curatare rugina si tunder"",""alt"":""Deruginol feruginol solutie curatare rugina""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,solutie-anti-rugina,
33,Vopsea-alchidica-baza-apa-satinata.webp,Vopsea-alchidica-baza-apa-satinata.webp,"{""title"":""Vopsea satinata alchidica solubila in apa"",""alt"":""Vopsea alchidica satinata diluabila cu apa""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-satinata-emcolor,
34,Vopsea-profesionala-pentru-metal-si-aluminiu.webp,Vopsea-profesionala-pentru-metal-si-aluminiu.webp,"{""title"":""Vopsea premium acoperiri profesionale metal lemn"",""alt"":""Email calitate premium alchido-stirenic""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-metal-alchido-stirenica,
35,Vopsea-alchidica-de-calitate-superioara.webp,Vopsea-alchidica-de-calitate-superioara.webp,"{""title"":""Email alchidic superior lemn metal zidarie"",""alt"":""Vopsea alchidica decorativa de calitate superioara""}",vopsele-emex/decorative/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,email-alchidic-emex,
36,Amorsa-profesionala-tencuiala-silicatica.webp,Amorsa-profesionala-tencuiala-silicatica.webp,"{""title"":""Grund silicatic de amorsare tencuieli"",""alt"":""Grund amorsare silicatic pentru tencuieli decorative""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-amorsa-tencuiala-silicatica,
37,Amorsa-siliconica-cu-cuartz-pentru-tencuieli.webp,Amorsa-siliconica-cu-cuartz-pentru-tencuieli.webp,"{""title"":""Amorsa cu cuartz siliconica pentru tencuieli"",""alt"":""Amorsa pentru tencuieli decorative siliconice""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-amorsa-tencuiala-siliconica,
38,Amorsa-cuartz-tencuieli.webp,Amorsa-cuartz-tencuieli.webp,"{""title"":""Amorsa cuartz pentru tencuiala decorativa"",""alt"":""Grund amorsare cuartz tencuiala acrilica""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-amorsa-quartz,
39,Tencuiala-marmorata-mozaicata-de-soclu.webp,Tencuiala-marmorata-mozaicata-de-soclu.webp,"{""title"":""Tencuiala de soclu marmorata mozaicata"",""alt"":""Tencuiala decorativa rezistenta de soclu""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-soclu,
40,Tencuiala-decorativa-granulata.webp,Tencuiala-decorativa-granulata.webp,"{""title"":""Tencuiala granulata tip bob de orez"",""alt"":""Tencuiala decorativa aspect praf de piatra""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-decorativa-praf-piatra,
41,Tencuiala-decorativa-impermeabila.webp,Tencuiala-decorativa-impermeabila.webp,"{""title"":""Tencuiala siliconata impermeabila cu cuartz"",""alt"":""Tencuiala decorativa structurata siliconata de fatade""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-decorativa-impermeabila,
42,Tencuiala-siliconica-decorativa-structurata.webp,Tencuiala-siliconica-decorativa-structurata.webp,"{""title"":""Tencuiala structurata siliconica cu cuartz exterior"",""alt"":""Tencuiala decorativa siliconica elastica si rezistenta""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-decorativa-siliconica,
43,Tencuiala-decorativa-cu-aspect-periat.webp,Tencuiala-decorativa-cu-aspect-periat.webp,"{""title"":""Tencuiala decorativa cu aplicare prin periere"",""alt"":""Tencuiala decorativa cuartz cu aspect periat""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-decorativa-periata,
44,Tencuiala-decorativa-acrilica-structurata.webp,Tencuiala-decorativa-acrilica-structurata.webp,"{""title"":""Tencuiala decorativa standard pentru fatade"",""alt"":""Tencuiala decorativa structurata scoarta de copac""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-decorativa-acrilica,
45,Tencuiala-decorativa-silicatica-premium.webp,Tencuiala-decorativa-silicatica-premium.webp,"{""title"":""Tencuiala decorativa silicatica pentru restaurari"",""alt"":""Tencuiala cuartz baza silicat de potasiu""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,tencuiala-decorativa-silicatica,
46,Vopsea-texturata-aspect-calcio-vecchio.webp,Vopsea-texturata-aspect-calcio-vecchio.webp,"{""title"":""Vopsea texturata granulata interior exterior"",""alt"":""Vopsea texturata acrilica relief diverse modele""}",vopsele-emex/tencuieli/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-texturata-emex,
47,Amorsa-epoxidica-baza-apa.webp,Amorsa-epoxidica-baza-apa.webp,"{""title"":""Amorsa rasina epoxidica pe baza apa"",""alt"":""Amorsa epoxidica baza apa bicomponenta""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-epoxidica-baza-apa,
48,Amorsa-epoxidica-bicomponenta-solventata.webp,Amorsa-epoxidica-bicomponenta-solventata.webp,"{""title"":""Amorsa epoxidica lemn fibra de sticla"",""alt"":""Grund de amorsare epoxidic transparent""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,amorsa-epoxidica-lemn-fibra-sticla,
49,Email-metalizat-auriu.webp,Email-metalizat-auriu.webp,"{""title"":""Vopsea metalizata bronz auriu cu patina"",""alt"":""Email bronz aluminiu metalizat fier forjat""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-metalizata-acrilica,
50,Clorcauciuc-metal-beton-marcaj.webp,Clorcauciuc-metal-beton-marcaj.webp,"{""title"":""Vopsea moderna din emulsii cauciucate"",""alt"":""Vopsea cauciucata pentru metal si beton""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-clorcauciuc,
51,Diluant-emailuri-epoxidice.webp,Diluant-emailuri-epoxidice.webp,"{""title"":""Diluant rasina epoxidica in solvent"",""alt"":""Solvent pentru lacuri vopsele epoxidice""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-epoxidic,
52,Solvent-auto-utilaje.webp,Solvent-auto-utilaje.webp,"{""title"":""Solvent tip auto pentru rasini slabe"",""alt"":""Solvent pentru vopsea grund tip auto""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-vopsele-utilaje,
53,Email-epoxidic-mediu-chimic-agresiv.webp,Email-epoxidic-mediu-chimic-agresiv.webp,"{""title"":""Email epoxy rezistent la mediu coroziv"",""alt"":""Vopsea epoxidica rezistenta la acizi baze""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,email-epoxidic-medii-agresive,
54,Email-epoxidic-bicomponent.webp,Email-epoxidic-bicomponent.webp,"{""title"":""Email epoxidic pentru vopsiri profesionale"",""alt"":""Vopsea epoxidica bicomponenta pentru metal""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-epoxidica,
55,Vopsea-epoxi-ester-metal-si-aluminiu.webp,Vopsea-epoxi-ester-metal-si-aluminiu.webp,"{""title"":""Vopsea epoxy-ester metal aluminiu tabla"",""alt"":""Vopsea epoxi-ester metal materiale neferoase""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-epoxidica-monocomponenta-epoxi-ester,
56,Email-epoxidic-emulsionat-bicomponent.webp,Email-epoxidic-emulsionat-bicomponent.webp,"{""title"":""Email epoxidic bicomponent solubil in apa"",""alt"":""Email epoxidic pe baza de apa""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,email-epoxidic-emulsionat-apa,
57,Email-rasini-poliesterice-saturate.webp,Email-rasini-poliesterice-saturate.webp,"{""title"":""Email metal din rasini poliesterice saturate"",""alt"":""Email poliesteric metal fibra de sticla""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliesterica-metal,
58,Vopsea-utilaje-tip-auto.webp,Vopsea-utilaje-tip-auto.webp,"{""title"":""Vopsea pentru utilaje cu uscare rapida"",""alt"":""Email tip auto pentru utilaje si caroserii""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-utilaje,
59,Vopsea-3-in1-epoxy-ester.webp,Vopsea-3-in1-epoxy-ester.webp,"{""title"":""Vopsea anticoroziva 3x1 epoxy-ester"",""alt"":""Vopsea 3x1 anticoroziva otel tabla zincata""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-3-in-1-anticoroziva-epoxi-ester,
60,Intaritor-epoxidic-solventat.webp,Intaritor-epoxidic-solventat.webp,"{""title"":""Intaritor pentru sisteme epoxidice solventate"",""alt"":""Intaritor epoxidic pentru lacuri vopsele""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,intaritor-epoxidice-solventate,
61,Intaritor-sisteme-poliuretanice-solventate.webp,Intaritor-sisteme-poliuretanice-solventate.webp,"{""title"":""Intaritor rasina poliuretanica acrilo-poliolica"",""alt"":""Intaritor poliuretanic pentru reglare vascozitate""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,intaritor-lacuri-vopsele-poliuretanice,
62,Lac-acrilic-pentru-feroase-si-neferoase.webp,Lac-acrilic-pentru-feroase-si-neferoase.webp,"{""title"":""Lac profesional pentru metal si neferoase"",""alt"":""Lac suporturi metalice feroase si neferoase""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-protectie-metal-aluminiu,
63,Lac-poliuretanic-lucios-filtru-UV.webp,Lac-poliuretanic-lucios-filtru-UV.webp,"{""title"":""Lac poliuretanic lucios - protectie UV"",""alt"":""Lac poliuretanic transparent de protectie UV""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-poliuretanic-protectie-radiatii,
64,Lac-poliuretanic-pofesional-pentru-mobila.webp,Lac-poliuretanic-pofesional-pentru-mobila.webp,"{""title"":""Lac poliuretanic lucios pentru mobila"",""alt"":""Lac poliuretanic bicomponent transparent pentru lemn""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-poliuretanic-mobila,
65,Sistem-convertor-rugina-pentru-metal.webp,Sistem-convertor-rugina-pentru-metal.webp,"{""title"":""Inhibitor convertor aplicabil direct peste rugina"",""alt"":""Neutralizare si conversie rugina sau coroziune""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,convertor-rugina,
66,Solvent-emailuri-vopsele-poliesterice-saturate.webp,Solvent-emailuri-vopsele-poliesterice-saturate.webp,"{""title"":""Diluant solventare rasina poliesterica"",""alt"":""Diluant emailuri lacuri grunduri poliesterice""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-rasini-poliesterice,
67,Diluant-emailuri-vopsele-poliuretanice.webp,Diluant-emailuri-vopsele-poliuretanice.webp,"{""title"":""Diluant lacuri si vopsele poliuretanice"",""alt"":""Diluant poliuretanic pentru vopsele lacuri grunduri""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-poliuretanic,
68,Diluant-vopsele-acrilice-si-clorcauciuc.webp,Diluant-vopsele-acrilice-si-clorcauciuc.webp,"{""title"":""Diluant clorcauciuc solventare reglare vascozitate"",""alt"":""Diluant vopsele cauciucate metal beton piscina""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,diluant-clorcauciuc,
69,Vopsea-pentru-acoperis-alchido-poliuretanica.webp,Vopsea-pentru-acoperis-alchido-poliuretanica.webp,"{""title"":""Email pentru acoperis din tigla metalica"",""alt"":""Email tabla galvanizata sau tigla metalica""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-tigla-metalica-screenpol,
70,Vopsea-3-in-1-acrilica-anticoroziva.webp,Vopsea-3-in-1-acrilica-anticoroziva.webp,"{""title"":""Vopsea anticoroziva 3x1 peste rugina"",""alt"":""Vopsea anticoroziva 3 in 1 “Emex Aegis G3”""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-acrilica-3-in-1-anticoroziva,
71,Vopsea-protectie-piscina-bazine-beton.webp,Vopsea-protectie-piscina-bazine-beton.webp,"{""title"":""Vopsea beton piscina - clorcauciuc imersie"",""alt"":""Vopsea pentru piscina “Emex Swim”""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-clorcauciuc-piscine,
72,Vopsea-in-strat-gros-epoxidica-anticoroziv.webp,Vopsea-in-strat-gros-epoxidica-anticoroziv.webp,"{""title"":""Vopsea intermediara epoxi-poliamidica strat gros"",""alt"":""Vopsea epoxidica intermediara anticoroziva cu micaceu""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-intermediara-epoxy-poliamidica-cu-micaceu,
73,Email-lovitura-de-ciocan.webp,Email-lovitura-de-ciocan.webp,"{""title"":""Vopsea hammerschlag sau lovitura de ciocan"",""alt"":""Vopsea de metal lovitura de ciocan""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lovitura-de-ciocan,
74,Vopsea-poliuretanica-de-mobila.webp,Vopsea-poliuretanica-de-mobila.webp,"{""title"":""Vopsea pentru mobila rasina poliuretanica"",""alt"":""Vopsea poliuretanica industriala profesionala de mobila""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliuretanica-mobila,
75,Vopsea-termorezistenta-siliconica.webp,Vopsea-termorezistenta-siliconica.webp,"{""title"":""Email siliconic rezistent la temperaturi inalte"",""alt"":""Vopsea siliconica rezistenta la temperatura ridicata""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-termorezistenta-siliconica,
76,Vopsea-de-piscina-rasini-poliuretanice.webp,Vopsea-de-piscina-rasini-poliuretanice.webp,"{""title"":""Vopsea impermeabilizanta piscina din rasina poliuretanica"",""alt"":""Vopsea poliuretanica acoperiri protectie piscina""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliuretanica-piscina,
77,Email-poliuretanic-bicomponent-pentru-metal.webp,Email-poliuretanic-bicomponent-pentru-metal.webp,"{""title"":""Vopsea poliuretanica pentru protectii industriale"",""alt"":""Email poliuretanic pentru protectii industriale""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,vopsea-poliuretanica,
78,Vopsea-poliuretanica-pentru-yachturi.webp,Vopsea-poliuretanica-pentru-yachturi.webp,"{""title"":""Vopsea poliuretanica pentru yacht si ambarcatiuni"",""alt"":""Vopsea poliuretanica bicomponenta de yacht""}",vopsele-emex/industriale/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,poliuretanica-yachturi-ambarcatiuni,
79,Adeziv-tip-aracet.webp,Adeziv-tip-aracet.webp,"{""title"":""Adeziv de constructii tip Aracet"",""alt"":""Aracet lipire si adaos de zidarie""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,adeziv-constructii,
80,Grund-anticoroziv-hidrosolubil.webp,Grund-anticoroziv-hidrosolubil.webp,"{""title"":""Grund anticoroziv de imersie pentru metal"",""alt"":""Grund anticoroziv pe baza de apa ""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,grund-solubil-apa,
81,Lac-impermeabilizant-pentru-beton.webp,Lac-impermeabilizant-pentru-beton.webp,"{""title"":""Lac acrilic de hidrofobizare beton"",""alt"":""Lac de protectie beton cu xilani""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-protectie-beton,
82,Lac-acrilic-lemn-mobila.webp,Lac-acrilic-lemn-mobila.webp,"{""title"":""Lac lemn pe baza de apa"",""alt"":""Lac pentru mobila solubil in apa""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-acrilic-mobila,
83,Lac-de-piatra-solubil-apa.webp,Lac-de-piatra-solubil-apa.webp,"{""title"":""Lac acrilic hidrosolubil pentru piatra"",""alt"":""Lac transparent pentru piatra si beton""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-piatra-apa,
84,Lac-protectie-rosturi-baie-bucatarie.webp,Lac-protectie-rosturi-baie-bucatarie.webp,"{""title"":""Lac pentru protejarea rosturilor gresie faianta"",""alt"":""Lac acrilic rosturi gresie si faianta""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,lac-protectie-rosturi,
85,Membrana-hidroizolanta-cauciucata-acrilica.webp,Membrana-hidroizolanta-cauciucata-acrilica.webp,"{""title"":""Membrana cauciuc acrilic emulsionat in apa"",""alt"":""Membrana elastica de impermeabilizare cauciucata""}",vopsele-emex/hidrosolubile/category,1,2023-07-03 12:02:40,2023-07-03 12:02:40,membrana-cauciucata-elastomerica,
